,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,mileage_power_ratio
5634,5634,Honda Amaze VX Petrol,Mumbai,2014,21000,First,19.5,1199.0,86.76,5.0,8.99,4.75,0,0,1,0,1,0.2247579529737206
5635,5635,Volkswagen Polo 1.2 MPI Trendline,Delhi,2016,27000,First,18.78,999.0,74.0,5.0,4.78,4.5,0,0,1,0,1,0.2537837837837838
5636,5636,Hyundai i10 Magna 1.2,Kolkata,2012,29000,First,20.36,1197.0,78.9,5.0,4.78,2.35,0,0,1,0,1,0.25804816223067173
5637,5637,Renault Pulse RxL,Hyderabad,2014,48425,First,23.08,1461.0,63.12,5.0,4.78,3.4,1,0,0,0,1,0.3656527249683143
5638,5638,Volkswagen Vento 1.5 TDI Highline AT,Pune,2016,19000,First,21.5,1498.0,108.5,5.0,15.68,10.0,1,0,0,1,0,0.19815668202764977
5639,5639,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,Hyderabad,2012,210000,First,12.99,2494.0,100.0,7.0,4.78,9.0,1,0,0,0,1,0.12990000000000002
5640,5640,Toyota Corolla Altis G,Delhi,2013,64000,Second,14.53,1798.0,138.1,5.0,4.78,5.2,0,0,1,0,1,0.1052136133236785
5641,5641,Hyundai Verna CRDi,Chennai,2006,200000,Second,16.8,1493.0,110.0,5.0,4.78,1.85,1,0,0,0,1,0.15272727272727274
5642,5642,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Chennai,2013,100000,Second,11.3,2987.0,254.8,7.0,4.78,38.0,1,0,0,1,0,0.04434850863422292
5643,5643,Renault Duster 85PS Diesel RxL Optional,Kochi,2013,69140,First,20.46,1461.0,83.8,5.0,4.78,5.11,1,0,0,0,1,0.2441527446300716
5644,5644,Skoda Rapid 1.6 MPI Ambition,Coimbatore,2019,21214,First,15.41,1598.0,103.52,5.0,12.44,9.66,0,0,1,0,1,0.14886012364760434
5645,5645,Hyundai i10 Sportz 1.2,Kolkata,2015,28000,First,20.36,1197.0,78.9,5.0,4.78,3.4,0,0,1,0,1,0.25804816223067173
5646,5646,Mahindra KUV 100 mFALCON G80 K8,Kochi,2017,29085,First,18.15,1198.0,82.0,6.0,4.78,5.84,0,0,1,0,1,0.22134146341463412
5647,5647,Maruti Celerio VXI AMT,Kolkata,2016,30000,First,23.1,998.0,67.04,5.0,5.77,3.8,0,0,1,1,0,0.34457040572792363
5648,5648,Maruti A-Star AT VXI,Mumbai,2012,32910,First,16.98,998.0,66.1,5.0,4.78,2.5,0,0,1,1,0,0.2568835098335855
5649,5649,Honda City i DTEC VX,Kolkata,2015,30000,First,25.1,1498.0,98.6,5.0,4.78,6.95,1,0,0,0,1,0.2545638945233266
5650,5650,Skoda Superb 1.8 TSI,Pune,2010,35102,First,12.6,1798.0,161.6,5.0,4.78,5.5,0,0,1,1,0,0.07797029702970297
5651,5651,Hyundai Grand i10 Sportz,Coimbatore,2017,22831,First,18.9,1197.0,82.0,5.0,4.78,6.19,0,0,1,0,1,0.23048780487804876
5652,5652,Renault Duster 85PS Diesel RxL,Hyderabad,2013,74911,First,20.45,1461.0,83.8,5.0,4.78,6.0,1,0,0,0,1,0.24403341288782815
5653,5653,Hyundai Grand i10 Magna,Pune,2015,21000,First,18.9,1197.0,82.0,5.0,4.78,3.75,0,0,1,0,1,0.23048780487804876
5654,5654,Ford EcoSport 1.5 TDCi Titanium,Kochi,2018,37160,First,22.77,1498.0,98.59,5.0,4.78,9.46,1,0,0,0,1,0.2309564864590729
5655,5655,Nissan Sunny 2011-2014 XL,Jaipur,2011,41000,Second,16.95,1498.0,97.7,5.0,4.78,3.0,0,0,1,0,1,0.1734902763561924
5656,5656,Ford Figo Aspire 1.5 TDCi Titanium,Chennai,2016,37294,First,25.83,1498.0,99.0,5.0,4.78,5.75,1,0,0,0,1,0.26090909090909087
5657,5657,Honda Civic 2006-2010 1.8 V MT,Coimbatore,2009,56927,First,13.5,1799.0,130.0,5.0,4.78,4.41,0,0,1,0,1,0.10384615384615385
5658,5658,Renault KWID RXT Optional,Kochi,2017,21954,First,25.17,799.0,53.3,5.0,4.78,3.7,0,0,1,0,1,0.47223264540337717
5659,5659,Honda Brio EX MT,Kolkata,2014,50000,Second,19.4,1198.0,86.8,5.0,4.78,2.5,0,0,1,0,1,0.22350230414746544
5660,5660,Maruti Swift ZXI ABS,Coimbatore,2012,78212,First,16.1,1298.0,88.2,5.0,4.78,5.35,0,0,1,0,1,0.18253968253968256
5661,5661,Hyundai i20 Magna Optional 1.4 CRDi,Delhi,2013,64500,First,21.9,1396.0,88.8,5.0,4.78,3.65,1,0,0,0,1,0.2466216216216216
5662,5662,Skoda Superb Elegance 2.0 TDI CR AT,Delhi,2014,51000,First,17.2,1968.0,138.03,5.0,4.78,13.0,1,0,0,1,0,0.12461059190031153
5663,5663,Maruti Wagon R LXI BSII,Delhi,2012,52000,First,18.9,998.0,67.1,5.0,4.78,2.45,0,0,1,0,1,0.28166915052160957
5664,5664,Volkswagen Vento 1.5 TDI Highline AT,Mumbai,2015,120000,First,21.21,1498.0,103.2,5.0,4.78,5.75,1,0,0,1,0,0.2055232558139535
5665,5665,Honda City i DTEC S,Coimbatore,2017,65792,First,26.0,1498.0,98.6,5.0,4.78,8.11,1,0,0,0,1,0.26369168356997974
5666,5666,Hyundai i20 1.4 Sportz,Ahmedabad,2018,30000,First,22.54,1396.0,88.73,5.0,4.78,7.75,1,0,0,0,1,0.25402907697509297
5667,5667,Nissan Micra XV CVT,Coimbatore,2017,54387,First,19.15,1198.0,75.94,5.0,9.51,5.85,0,0,1,1,0,0.2521727679747169
5668,5668,Renault KWID RXT Optional,Mumbai,2018,1617,First,25.17,799.0,53.3,5.0,4.78,4.29,0,0,1,0,1,0.47223264540337717
5669,5669,Honda City i-DTEC SV,Hyderabad,2015,82000,First,25.6,1498.0,98.6,5.0,13.33,8.0,1,0,0,0,1,0.2596348884381339
5670,5670,Toyota Innova Crysta 2.4 G MT 8S,Mumbai,2017,20000,First,13.68,2393.0,147.8,8.0,4.78,16.5,1,0,0,0,1,0.09255751014884979
5671,5671,Maruti Baleno Alpha 1.3,Jaipur,2015,98000,First,27.39,1248.0,74.0,5.0,4.78,5.5,1,0,0,0,1,0.37013513513513513
5672,5672,Ford EcoSport 1.5 TDCi Trend,Delhi,2015,57000,First,22.77,1498.0,98.59,5.0,4.78,6.35,1,0,0,0,1,0.2309564864590729
5673,5673,Toyota Innova 2.5 G (Diesel) 8 Seater,Jaipur,2013,250000,Second,12.99,2494.0,100.6,8.0,4.78,7.9,1,0,0,0,1,0.12912524850894633
5674,5674,Ford Ecosport 1.5 DV5 MT Ambiente,Hyderabad,2014,56549,First,22.7,1498.0,89.84,5.0,4.78,7.2,1,0,0,0,1,0.2526714158504007
5675,5675,Volkswagen Polo Diesel Comfortline 1.2L,Bangalore,2012,78500,First,22.07,1199.0,73.9,5.0,4.78,3.65,1,0,0,0,1,0.29864682002706355
5676,5676,Hyundai i20 Sportz 1.4 CRDi,Kochi,2016,55036,First,22.54,1396.0,88.73,5.0,4.78,6.35,1,0,0,0,1,0.25402907697509297
5677,5677,Renault Duster 85PS Diesel RxL Explore,Pune,2016,55000,First,19.87,1461.0,83.8,5.0,4.78,7.8,1,0,0,0,1,0.23711217183770886
5678,5678,Ford Ikon 1.3 Flair,Chennai,2007,90000,Second,13.8,1299.0,70.0,5.0,4.78,1.4,0,0,1,0,1,0.19714285714285715
5679,5679,Ford Endeavour XLT TDCi 4X2,Chennai,2007,155000,First,13.1,2499.0,141.0,7.0,4.78,5.5,1,0,0,0,1,0.09290780141843971
5680,5680,Maruti Baleno Delta 1.3,Hyderabad,2018,17810,First,27.39,1248.0,74.0,5.0,4.78,8.5,1,0,0,0,1,0.37013513513513513
5681,5681,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Kochi,2011,42408,First,14.84,2143.0,170.0,5.0,4.78,10.48,1,0,0,1,0,0.08729411764705883
5682,5682,Maruti Esteem Vxi - BSIII,Ahmedabad,2005,81000,Second,15.9,1298.0,85.0,5.0,4.78,0.75,0,0,1,0,1,0.18705882352941178
5683,5683,Tata Indigo XL Grand Petrol,Pune,2008,52000,Second,12.85,1396.0,99.6,5.0,4.78,1.3,0,0,1,0,1,0.1290160642570281
5684,5684,BMW 5 Series 525d Sedan,Mumbai,2013,35000,First,16.73,2993.0,218.0,5.0,4.78,21.0,1,0,0,1,0,0.07674311926605505
5685,5685,Hyundai Santro Xing GL Plus,Delhi,2013,60000,First,17.92,1086.0,62.1,5.0,4.78,2.3,0,0,1,0,1,0.2885668276972625
5686,5686,Skoda Octavia 2.0 TDI AT Style Plus,Mumbai,2015,27000,First,19.5,1968.0,141.0,5.0,4.78,14.95,1,0,0,1,0,0.13829787234042554
5687,5687,Audi A6 2011-2015 35 TDI Technology,Coimbatore,2017,55975,Second,17.68,1968.0,174.33,5.0,4.78,35.92,1,0,0,1,0,0.10141685309470544
5688,5688,Ford Figo 1.5D Trend MT,Pune,2016,115000,First,25.83,1498.0,99.0,5.0,4.78,4.5,1,0,0,0,1,0.26090909090909087
5689,5689,Mahindra Xylo D4 BS III,Hyderabad,2016,132000,First,14.95,2489.0,93.7,7.0,4.78,5.5,1,0,0,0,1,0.15955176093916754
5690,5690,Maruti Celerio ZXI AT,Mumbai,2015,40337,First,23.1,998.0,67.04,5.0,4.78,4.45,0,0,1,1,0,0.34457040572792363
5691,5691,Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,2008,192000,First,12.8,2494.0,102.0,8.0,4.78,6.85,1,0,0,0,1,0.12549019607843137
5692,5692,Hyundai Grand i10 CRDi Asta,Bangalore,2016,50000,First,24.0,1120.0,70.0,5.0,4.78,5.5,1,0,0,0,1,0.34285714285714286
5693,5693,Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2016,28147,First,18.9,1197.0,81.86,5.0,6.62,5.07,0,0,1,0,1,0.23088199364769116
5694,5694,Hyundai Grand i10 Sportz,Mumbai,2015,20000,First,18.9,1197.0,82.0,5.0,4.78,3.85,0,0,1,0,1,0.23048780487804876
5695,5695,Hyundai Elite i20 Petrol Asta,Chennai,2016,11000,First,18.6,1197.0,81.86,5.0,4.78,7.95,0,0,1,0,1,0.22721720009772783
5696,5696,Maruti Zen Estilo LXI BSIII,Jaipur,2009,63000,Second,18.2,998.0,67.1,5.0,4.78,1.25,0,0,1,0,1,0.27123695976154993
5697,5697,Maruti Alto K10 2010-2014 VXI,Kochi,2014,36967,First,20.92,998.0,67.1,5.0,4.78,3.64,0,0,1,0,1,0.31177347242921016
5698,5698,Toyota Fortuner 4x2 Manual,Jaipur,2016,73053,First,13.0,2982.0,168.5,7.0,4.78,20.0,1,0,0,0,1,0.0771513353115727
5699,5699,Mahindra Thar CRDe AC,Coimbatore,2019,16392,First,16.55,2498.0,105.0,6.0,4.78,10.36,1,0,0,0,1,0.15761904761904763
5700,5700,Toyota Etios G,Jaipur,2013,67000,Second,16.78,1496.0,88.73,5.0,4.78,4.05,0,0,1,0,1,0.1891130395582103
5701,5701,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Mumbai,2015,48600,First,12.0,2987.0,224.0,7.0,4.78,48.5,1,0,0,1,0,0.05357142857142857
5702,5702,Renault Duster 110PS Diesel RxZ,Bangalore,2014,70000,First,19.6,1461.0,108.45,5.0,15.01,8.25,1,0,0,0,1,0.18072844628861226
5703,5703,Maruti Swift VDI,Pune,2014,84000,First,22.9,1248.0,74.0,5.0,4.78,5.25,1,0,0,0,1,0.30945945945945946
5704,5704,Volkswagen Vento Magnific 1.6 Comfortline,Mumbai,2013,49106,First,15.04,1598.0,103.2,5.0,4.78,4.4,0,0,1,0,1,0.14573643410852713
5705,5705,Skoda Superb L&K 2.0 TDI AT,Mumbai,2017,35000,First,18.19,1968.0,174.5,5.0,40.73,25.75,1,0,0,1,0,0.10424068767908311
5706,5706,BMW 3 Series 330d Convertible,Kochi,2014,51240,First,8.2,2993.0,245.0,4.0,4.78,29.52,1,0,0,1,0,0.03346938775510204
5707,5707,Maruti Wagon R VXI BS IV,Kolkata,2011,37000,Second,18.9,998.0,67.1,5.0,4.78,2.1,0,0,1,0,1,0.28166915052160957
5708,5708,Renault KWID RXT,Kochi,2017,32587,First,25.17,799.0,53.3,5.0,4.78,3.71,0,0,1,0,1,0.47223264540337717
5709,5709,Ford Endeavour 4x2 XLT Limited Edition,Pune,2009,180000,First,10.9,2499.0,143.0,7.0,4.78,7.5,1,0,0,0,1,0.07622377622377623
5710,5710,Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,21248,First,24.3,1248.0,88.5,5.0,11.75,9.44,1,0,0,0,1,0.2745762711864407
5711,5711,Mercedes-Benz E-Class 200 Kompressor Elegance,Delhi,2014,40000,First,10.5,1796.0,157.7,5.0,4.78,24.0,0,0,1,1,0,0.06658211794546608
5712,5712,Mercedes-Benz C-Class Progressive C 220d,Ahmedabad,2019,4000,First,0.0,1950.0,194.0,5.0,49.14,35.0,1,0,0,1,0,0.0
5713,5713,Audi A4 2.0 TDI Celebration Edition,Delhi,2011,57000,Second,16.55,1968.0,147.51,5.0,4.78,9.75,1,0,0,1,0,0.11219578333672295
5714,5714,Hyundai Grand i10 Asta,Kolkata,2014,37000,First,18.9,1197.0,82.0,5.0,4.78,3.45,0,0,1,0,1,0.23048780487804876
5715,5715,Mitsubishi Pajero Sport 4X4,Jaipur,2014,70000,Second,13.5,2477.0,175.56,7.0,33.21,11.85,1,0,0,0,1,0.07689678742310321
5716,5716,Mercedes-Benz New C-Class C 250 CDI Avantgarde,Coimbatore,2012,92469,Second,19.71,2143.0,201.15,5.0,4.78,16.14,1,0,0,1,0,0.09798657718120805
5717,5717,Maruti Alto K10 VXI AGS,Ahmedabad,2017,20000,First,24.07,998.0,67.1,5.0,4.78,4.0,0,0,1,1,0,0.3587183308494784
5718,5718,Hyundai i20 Sportz 1.2,Delhi,2015,42000,Second,18.6,1197.0,81.83,5.0,4.78,5.8,0,0,1,0,1,0.22730050103873886
5719,5719,Maruti Swift Dzire VDI,Kolkata,2014,28000,First,23.4,1248.0,74.0,5.0,4.78,4.65,1,0,0,0,1,0.3162162162162162
5720,5720,Mercedes-Benz R-Class R350 4Matic Long,Pune,2010,93000,Second,11.8,3498.0,272.0,7.0,4.78,15.0,0,0,1,1,0,0.043382352941176476
5721,5721,Ford EcoSport 1.5 Ti VCT AT Titanium,Mumbai,2015,23000,First,15.63,1499.0,110.4,5.0,4.78,6.8,0,0,1,1,0,0.14157608695652174
5722,5722,Honda City i DTEC VX Option,Bangalore,2016,36000,First,25.1,1498.0,98.6,5.0,4.78,10.25,1,0,0,0,1,0.2545638945233266
5723,5723,Maruti Alto K10 2010-2014 VXI,Chennai,2014,52000,First,20.92,998.0,67.1,5.0,4.78,2.7,0,0,1,0,1,0.31177347242921016
5724,5724,Maruti Ertiga ZDI,Hyderabad,2015,59245,First,20.77,1248.0,88.8,7.0,4.78,8.5,1,0,0,0,1,0.2338963963963964
5725,5725,Hyundai i20 Diesel Asta Option,Pune,2018,31000,First,22.54,1396.0,88.73,5.0,4.78,7.75,1,0,0,0,1,0.25402907697509297
5726,5726,Tata Indigo CS eGLX BS IV,Pune,2015,83000,First,15.64,1193.0,64.08,5.0,4.78,2.7,0,0,1,0,1,0.24406991260923847
5727,5727,Maruti Alto Std,Hyderabad,2004,81500,Second,19.7,796.0,46.3,5.0,4.78,1.3,0,0,1,0,1,0.42548596112311016
5728,5728,Hyundai Creta 1.6 SX,Hyderabad,2018,9900,First,15.8,1591.0,121.3,5.0,14.72,13.2,0,0,1,0,1,0.13025556471558122
5729,5729,Maruti Wagon R LX,Pune,2004,94000,Second,18.9,998.0,67.1,5.0,4.78,1.0,0,0,1,0,1,0.28166915052160957
5730,5730,Toyota Etios V,Kochi,2017,27100,First,16.78,1496.0,88.73,5.0,4.78,6.37,0,0,1,0,1,0.1891130395582103
5731,5731,Toyota Etios V,Kolkata,2015,12000,First,16.78,1496.0,88.73,5.0,4.78,4.5,0,0,1,0,1,0.1891130395582103
5732,5732,Renault Duster 110PS Diesel RXZ Optional with Nav,Mumbai,2013,29000,First,19.01,1461.0,108.45,5.0,4.78,6.5,1,0,0,0,1,0.1752881512217612
5733,5733,Maruti Swift Dzire Vdi BSIV,Mumbai,2013,65000,Second,19.3,1248.0,73.9,5.0,4.78,4.99,1,0,0,0,1,0.2611637347767253
5734,5734,Mercedes-Benz GLC 220,Coimbatore,2017,50794,First,17.9,2143.0,170.0,5.0,4.78,43.3,1,0,0,1,0,0.10529411764705882
5735,5735,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,59000,First,22.7,1498.0,89.84,5.0,4.78,6.5,1,0,0,0,1,0.2526714158504007
5736,5736,Maruti Ciaz 1.4 AT Alpha,Hyderabad,2017,15234,First,19.12,1373.0,91.1,5.0,4.78,9.95,0,0,1,1,0,0.20987925356750825
5737,5737,Ford Ecosport 1.5 DV5 MT Titanium,Mumbai,2015,44000,First,22.7,1498.0,89.84,5.0,4.78,7.35,1,0,0,0,1,0.2526714158504007
5738,5738,Tata Zest Quadrajet 1.3 75PS XE,Hyderabad,2016,125000,First,22.95,1248.0,74.0,5.0,8.09,4.6,1,0,0,0,1,0.31013513513513513
5739,5739,Ford Endeavour 3.0L 4X4 AT,Chennai,2011,100000,First,11.4,2953.0,153.86,7.0,4.78,8.5,1,0,0,1,0,0.07409333160015598
5740,5740,Renault Duster 110PS Diesel RxZ AMT,Coimbatore,2017,34686,First,19.6,1461.0,108.45,5.0,15.05,11.86,1,0,0,1,0,0.18072844628861226
5741,5741,Nissan X-Trail SLX MT,Pune,2011,98000,First,14.42,1995.0,147.6,5.0,4.78,8.0,1,0,0,0,1,0.09769647696476966
5742,5742,Toyota Fortuner 4x4 AT,Delhi,2015,90000,First,12.55,2982.0,168.5,7.0,4.78,21.5,1,0,0,1,0,0.07448071216617211
5743,5743,Chevrolet Aveo U-VA 1.2 LS,Pune,2007,81000,First,15.26,1150.0,74.9,5.0,4.78,1.3,0,0,1,0,1,0.20373831775700932
5744,5744,Skoda Rapid 1.6 TDI Ambition,Chennai,2012,55000,First,20.5,1598.0,103.5,5.0,4.78,5.9,1,0,0,0,1,0.19806763285024154
5745,5745,Mahindra XUV500 W8 4WD,Bangalore,2013,52910,Second,15.1,2179.0,140.0,7.0,4.78,9.5,1,0,0,0,1,0.10785714285714286
5746,5746,Maruti Swift Dzire ZDi,Chennai,2010,100000,First,19.3,1248.0,73.9,5.0,4.78,4.5,1,0,0,0,1,0.2611637347767253
5747,5747,Skoda Octavia Elegance 1.9 TDI,Hyderabad,2003,132000,First,18.7,1896.0,66.0,5.0,4.78,2.25,1,0,0,0,1,0.2833333333333333
5748,5748,Chevrolet Enjoy Petrol LS 7 Seater,Mumbai,2014,18000,First,13.7,1399.0,98.82,7.0,4.78,3.35,0,0,1,0,1,0.13863590366322606
5749,5749,Hyundai Accent GLE,Kolkata,2005,50000,First,13.2,1495.0,94.0,5.0,4.78,0.7,0,0,1,0,1,0.1404255319148936
5750,5750,Mercedes-Benz New C-Class C 200 CGI,Bangalore,2012,33000,First,14.74,1991.0,184.0,5.0,4.78,16.0,0,0,1,1,0,0.08010869565217392
5751,5751,Renault Duster 85PS Diesel RxE,Pune,2014,30000,First,20.45,1461.0,83.8,5.0,4.78,8.0,1,0,0,0,1,0.24403341288782815
5752,5752,Jaguar F Type 5.0 V8 S,Hyderabad,2015,8000,First,12.5,5000.0,488.1,2.0,4.78,100.0,0,0,1,1,0,0.025609506248719525
5753,5753,Hyundai Verna 1.6 SX,Kochi,2012,58646,First,22.32,1582.0,126.32,5.0,4.78,4.74,1,0,0,0,1,0.1766941101963268
5754,5754,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Mumbai,2016,21000,First,13.0,2143.0,204.0,5.0,4.78,36.0,1,0,0,1,0,0.06372549019607843
5755,5755,Volkswagen Vento Petrol Highline,Kochi,2015,57026,First,15.04,1598.0,103.6,5.0,4.78,5.54,0,0,1,0,1,0.14517374517374518
5756,5756,Skoda Superb Style 2.0 TDI AT,Mumbai,2017,42000,First,18.19,1968.0,174.5,5.0,36.94,22.99,1,0,0,1,0,0.10424068767908311
5757,5757,Mahindra Scorpio 1.99 S4 Plus,Kochi,2017,26741,First,15.4,1997.0,120.0,7.0,4.78,10.08,1,0,0,0,1,0.12833333333333333
5758,5758,Maruti 800 DX BSII,Pune,2000,78000,First,16.1,796.0,37.0,4.0,4.78,0.55,0,0,1,0,1,0.4351351351351352
5759,5759,Audi Q5 3.0 TDI Quattro Technology,Coimbatore,2018,29091,First,13.22,2967.0,241.4,5.0,4.78,45.52,1,0,0,1,0,0.05476387738193869
5760,5760,Mahindra NuvoSport N6,Coimbatore,2018,37323,Second,17.45,1493.0,100.0,7.0,10.52,7.29,1,0,0,0,1,0.1745
5761,5761,Volkswagen Vento Diesel Highline,Chennai,2011,55595,Second,20.54,1598.0,103.6,5.0,4.78,4.3,1,0,0,0,1,0.19826254826254827
5762,5762,Maruti Swift Dzire VXI Optional,Chennai,2015,49900,First,20.85,1197.0,83.14,5.0,4.78,4.8,0,0,1,0,1,0.25078181380803466
5763,5763,Maruti Ertiga VXI,Mumbai,2012,52500,Second,16.02,1373.0,93.7,7.0,4.78,5.25,0,0,1,0,1,0.1709711846318036
5764,5764,Maruti Alto 800 2016-2019 LXI,Chennai,2016,5700,First,24.7,796.0,47.3,5.0,4.78,2.8,0,0,1,0,1,0.5221987315010571
5765,5765,Hyundai i20 Magna 1.4 CRDi (Diesel),Kochi,2014,53340,First,21.9,1396.0,88.76,5.0,4.78,4.35,1,0,0,0,1,0.24673276250563314
5766,5766,Ford Ecosport 1.5 DV5 MT Titanium,Kolkata,2014,57000,First,22.7,1498.0,89.84,5.0,4.78,5.49,1,0,0,0,1,0.2526714158504007
5767,5767,Volkswagen Vento 1.5 TDI Highline,Bangalore,2014,58000,First,20.34,1498.0,103.2,5.0,4.78,6.5,1,0,0,0,1,0.19709302325581396
5768,5768,Mahindra Scorpio VLX 2WD Airbag BSIII,Bangalore,2011,73000,First,12.05,2179.0,120.0,8.0,4.78,6.4,1,0,0,0,1,0.10041666666666667
5769,5769,Ford Figo Aspire 1.5 TDCi Titanium Plus,Kochi,2016,33554,First,25.83,1498.0,99.0,5.0,4.78,6.22,1,0,0,0,1,0.26090909090909087
5770,5770,Toyota Innova 2.5 G (Diesel) 8 Seater,Mumbai,2012,106000,First,12.99,2494.0,100.0,8.0,4.78,8.4,1,0,0,0,1,0.12990000000000002
5771,5771,Maruti Dzire LDI,Pune,2018,27000,First,28.4,1248.0,73.75,5.0,7.91,5.9,1,0,0,0,1,0.38508474576271184
5772,5772,Renault KWID RXL,Pune,2018,1000,First,25.17,799.0,53.3,5.0,4.45,3.4,0,0,1,0,1,0.47223264540337717
5773,5773,Ford Endeavour 2.5L 4X2 MT,Jaipur,2011,119000,Third,13.1,2499.0,141.0,7.0,4.78,6.5,1,0,0,0,1,0.09290780141843971
5774,5774,Ford EcoSport 1.0 Ecoboost Titanium Plus,Delhi,2015,64000,First,18.88,999.0,123.24,5.0,4.78,6.0,0,0,1,0,1,0.15319701395650762
5775,5775,Hyundai Creta 1.6 CRDi SX,Hyderabad,2016,63738,First,19.67,1582.0,126.2,5.0,4.78,11.9,1,0,0,0,1,0.15586370839936609
5776,5776,BMW 5 Series 2013-2017 530d M Sport,Bangalore,2016,16000,First,14.69,2993.0,258.0,5.0,4.78,48.0,1,0,0,1,0,0.05693798449612403
5777,5777,Maruti Ertiga VXI AT Petrol,Mumbai,2017,28000,First,18.69,1462.0,103.0,7.0,10.65,8.0,0,0,1,1,0,0.18145631067961165
5778,5778,Skoda Laura L and K AT,Hyderabad,2007,91000,Second,15.6,1896.0,106.0,5.0,4.78,2.45,1,0,0,1,0,0.1471698113207547
5779,5779,Chevrolet Beat LS,Kolkata,2013,25000,First,18.6,1199.0,79.4,5.0,4.78,1.75,0,0,1,0,1,0.23425692695214106
5780,5780,Audi Q3 2.0 TDI,Bangalore,2014,65630,First,15.73,1968.0,174.33,5.0,4.78,21.75,1,0,0,1,0,0.09023117076808351
5781,5781,Honda City 1.5 V MT,Pune,2014,48094,First,17.0,1497.0,118.0,5.0,4.78,7.25,0,0,1,0,1,0.1440677966101695
5782,5782,Maruti Swift Lxi BSIII,Pune,2009,90456,Second,16.1,1298.0,88.2,5.0,4.78,3.0,0,0,1,0,1,0.18253968253968256
5783,5783,Ford Figo Diesel EXI,Jaipur,2012,140000,First,20.0,1399.0,68.0,5.0,4.78,2.51,1,0,0,0,1,0.29411764705882354
5784,5784,Toyota Fortuner 4x4 AT,Chennai,2015,95000,First,12.55,2982.0,168.5,7.0,4.78,19.6,1,0,0,1,0,0.07448071216617211
5785,5785,Mercedes-Benz New C-Class 200 CDI Classic,Pune,2013,79000,Second,15.8,2148.0,170.0,5.0,4.78,15.5,1,0,0,0,1,0.09294117647058824
5786,5786,Toyota Innova 2.5 GX (Diesel) 7 Seater,Chennai,2012,96000,First,12.99,2494.0,100.0,7.0,4.78,11.5,1,0,0,0,1,0.12990000000000002
5787,5787,Honda City 1.5 EXI,Coimbatore,2004,186679,Second,13.0,1493.0,100.0,5.0,4.78,1.76,0,0,1,0,1,0.13
5788,5788,Honda Amaze S i-Dtech,Jaipur,2015,91000,First,25.8,1498.0,98.6,5.0,4.78,4.68,1,0,0,0,1,0.2616632860040568
5789,5789,Toyota Corolla Altis 1.8 G CVT,Delhi,2010,109703,Second,14.28,1798.0,138.03,5.0,20.46,4.0,0,0,1,1,0,0.10345577048467725
5790,5790,Tata Indica Vista Quadrajet VX,Hyderabad,2012,110000,First,22.3,1248.0,74.0,5.0,4.78,2.8,1,0,0,0,1,0.3013513513513514
5791,5791,Mahindra XUV500 W8 2WD,Mumbai,2012,35000,First,16.0,2179.0,140.0,7.0,4.78,8.25,1,0,0,0,1,0.11428571428571428
5792,5792,Maruti Ritz VDi,Kolkata,2010,47722,First,21.1,1248.0,73.9,5.0,4.78,1.7,1,0,0,0,1,0.2855209742895805
5793,5793,Mercedes-Benz New C-Class C 200 AVANTGARDE,Mumbai,2013,25000,First,14.74,1991.0,181.04,5.0,4.78,14.85,0,0,1,1,0,0.0814184710561202
5794,5794,Hyundai Verna VTVT 1.6 AT SX Option,Mumbai,2018,8000,First,17.0,1591.0,121.3,5.0,15.14,12.85,0,0,1,1,0,0.14014839241549876
5795,5795,Mercedes-Benz New C-Class C 250 CDI Elegance,Hyderabad,2012,65000,First,14.94,2143.0,204.0,5.0,4.78,16.0,1,0,0,1,0,0.07323529411764705
5796,5796,Maruti Wagon R VXI BS IV,Hyderabad,2018,1048,First,18.9,998.0,67.1,5.0,4.78,4.7,0,0,1,0,1,0.28166915052160957
5797,5797,Maruti Ertiga VXI,Bangalore,2014,42000,Second,16.02,1373.0,93.7,7.0,4.78,5.94,0,0,1,0,1,0.1709711846318036
5798,5798,Skoda Rapid Ultima 1.6 TDI Elegance,Hyderabad,2013,55000,First,20.5,1598.0,103.5,5.0,4.78,8.0,1,0,0,0,1,0.19806763285024154
5799,5799,Toyota Innova 2.5 V Diesel 8-seater,Delhi,2010,72000,First,12.8,2494.0,102.0,8.0,4.78,5.45,1,0,0,0,1,0.12549019607843137
5800,5800,Mercedes-Benz GLA Class 200 Sport,Kochi,2018,17773,First,13.7,1991.0,183.0,5.0,39.22,26.76,0,0,1,1,0,0.07486338797814207
